Date/Time | Method | POST Data | Response data | Api Key | | User | IP Address | Notes 

2016-03-05 05:13:23 | GET | https://api.linksync.com/api/v1/vend/tags | No POST Data | {"tags":[{"name":"Beverage"},{"name":"tag10"},{"name":"tag1"},{"name":"tag2"},{"name":"tag3"},{"name":"tag4"},{"name":"tag5"},{"name":"tag6"},{"name":"tag7"},{"name":"tag8"},{"name":"tag9"},{"name":"General"},{"name":"james / lopez"}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:15:02 | GET | https://api.linksync.com/api/v1/vend/taxes | No POST Data | {"taxes":[{"id":"02d59481-b67d-11e5-f667-e02550490bcb","name":"No Tax","rate":0.0}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:15:04 | GET | https://api.linksync.com/api/v1/vend/outlets | No POST Data | {"outlets":[{"id":"02d59481-b67d-11e5-f667-e0255069ab96","name":"Main Outlet"}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:15:06 | GET | https://api.linksync.com/api/v1/vend/tags | No POST Data | {"tags":[{"name":"Beverage"},{"name":"tag10"},{"name":"tag1"},{"name":"tag2"},{"name":"tag3"},{"name":"tag4"},{"name":"tag5"},{"name":"tag6"},{"name":"tag7"},{"name":"tag8"},{"name":"tag9"},{"name":"General"},{"name":"james / lopez"}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:15:21 | GET | https://api.linksync.com/api/v1/product?outlet=02d59481-b67d-11e5-f667-e0255069ab96&page=1 | No POST Data | {"pagination":{"page":1,"per_page":50,"results":7,"pages":1},"products":[{"id":"02d59481-b67d-11e5-f667-e0255053f9d60O3TDV6eocU2eGYfXMxeI6","name":"T-shirt (Demo)","description":"<p>T-shirt, white. You can delete this once you have some other products setup.</p>","sku":"tshirt-white","active":1,"cost_price":2.0,"list_price":null,"sell_price":4.95,"tax_value":0.0,"tax_name":"No Tax","tax_rate":0.0,"tax_id":"02d59481-b67d-11e5-f667-e02550490bcb","includes_tax":false,"quantity":null,"product_type":null,"update_at":"2016-03-02 03:41:52","deleted_at":null,"images":[],"variants":[],"tags":[{"name":"General"},{"name":"tag9"},{"name":"tag4"},{"name":"tag8"},{"name":"tag3"},{"name":"tag10"},{"name":"tag2"},{"name":"tag5"},{"name":"tag6"},{"name":"tag7"},{"name":"tag1"}],"outlets":[],"price_books":[{"id":"02d59481-b67d-11e5-f667-e025505d92ba","price":4.95}],"brands":[{"name":"Generic Brand"}]},{"id":"02d59481-b67d-11e5-f667-e025505785e40O3TDV6eocU2eGYfXMxeI6","name":"Coffee (Demo)","description":"<p>A cup of Coffee. You can delete this once you have some other products setup.</p>","sku":"coffee-hot","active":1,"cost_price":0.0,"list_price":null,"sell_price":3.0,"tax_value":0.0,"tax_name":"No Tax","tax_rate":0.0,"tax_id":"02d59481-b67d-11e5-f667-e02550490bcb","includes_tax":false,"quantity":null,"product_type":null,"update_at":"2016-03-02 03:41:31","deleted_at":null,"images":[],"variants":[],"tags":[{"name":"tag5"},{"name":"tag1"},{"name":"tag3"},{"name":"General"},{"name":"tag4"},{"name":"tag7"},{"name":"tag10"},{"name":"tag6"},{"name":"tag8"},{"name":"tag9"},{"name":"tag2"}],"outlets":[],"price_books":[{"id":"02d59481-b67d-11e5-f667-e0255062d8e3","price":3.0}],"brands":[{"name":"Generic Brand"}]},{"id":"02d59481-b6cd-11e5-f667-e0264b6d5cc60O3TDV6eocU2eGYfXMxeI6","name":"product1","description":null,"sku":"10000","active":1,"cost_price":10.0,"list_price":null,"sell_price":20.0,"tax_value":0.0,"tax_name":"No Tax","tax_rate":0.0,"tax_id":"02d59481-b67d-11e5-f667-e02550490bcb","includes_tax":false,"quantity":null,"product_type":"producttype1","update_at":"2016-03-02 03:39:12","deleted_at":null,"images":[],"variants":[],"tags":[{"name":"tag3"},{"name":"tag10"},{"name":"tag7"},{"name":"tag9"},{"name":"tag8"},{"name":"tag6"},{"name":"tag1"},{"name":"tag5"},{"name":"tag4"},{"name":"tag2"}],"outlets":[{"outlet_id":"02d59481-b67d-11e5-f667-e0255069ab96","name":"Main Outlet","quantity":10.0}],"price_books":[{"id":"13c1e241-d282-ea68-e922-e3864b8c1212","price":20.0}],"brands":[{"name":"Generic Brand"}]},{"id":"02d59481-b6cd-11e5-f667-e02672db871b0O3TDV6eocU2eGYfXMxeI6","name":"product2","description":null,"sku":"10001","active":1,"cost_price":10.0,"list_price":null,"sell_price":11.0,"tax_value":0.0,"tax_name":"No Tax","tax_rate":0.0,"tax_id":"02d59481-b67d-11e5-f667-e02550490bcb","includes_tax":false,"quantity":null,"product_type":"producttype2","update_at":"2016-03-02 03:36:30","deleted_at":null,"images":[],"variants":[],"tags":[{"name":"tag6"},{"name":"tag3"},{"name":"tag10"},{"name":"tag9"},{"name":"tag5"},{"name":"tag1"},{"name":"tag4"},{"name":"tag2"},{"name":"tag7"},{"name":"tag8"}],"outlets":[{"outlet_id":"02d59481-b67d-11e5-f667-e0255069ab96","name":"Main Outlet","quantity":11.0}],"price_books":[{"id":"9e8bb8d0-ef6a-f8e5-9d6d-10279b285183","price":11.0}],"brands":[{"name":"Generic Brand"}]},{"id":"02d59481-b6cd-11e5-f667-e195a5784d930O3TDV6eocU2eGYfXMxeI6","name":"BD COOKING WINE 500ML 宝鼎醉卤","description":null,"sku":"10002","active":1,"cost_price":1.7,"list_price":null,"sell_price":2.38,"tax_value":0.0,"tax_name":"No Tax","tax_rate":0.0,"tax_id":"02d59481-b67d-11e5-f667-e02550490bcb","includes_tax":false,"quantity":null,"product_type":"James & Lopez","update_at":"2016-03-05 04:20:35","deleted_at":null,"images":[{"url":"https://s3.amazonaws.com/vend-images/product/original/d/c/dcb1ffc38e64cd1ba1b255d576b084b80a1e4ea6.png","standard":"https://s3.amazonaws.com/vend-images/product/standard/d/c/dcb1ffc38e64cd1ba1b255d576b084b80a1e4ea6.png","thumb":"https://s3.amazonaws.com/vend-images/product/thumb/d/c/dcb1ffc38e64cd1ba1b255d576b084b80a1e4ea6.png"}],"variants":[],"tags":[{"name":"Beverage"},{"name":"General"}],"outlets":[{"outlet_id":"02d59481-b67d-11e5-f667-e0255069ab96","name":"Main Outlet","quantity":15.0}],"price_books":[{"id":"6f1cf5de-c134-4748-cdcc-89211b845fc8","price":2.38}],"brands":[]},{"id":"02d59481-b6cd-11e5-f667-e1eaf2ad810c0O3TDV6eocU2eGYfXMxeI6","name":"sample product tags","description":"<p>ang description</p>\n<p> </p>","sku":"10003","active":1,"cost_price":10.0,"list_price":null,"sell_price":11.0,"tax_value":0.0,"tax_name":"No Tax","tax_rate":0.0,"tax_id":"02d59481-b67d-11e5-f667-e02550490bcb","includes_tax":false,"quantity":null,"product_type":"General","update_at":"2016-03-04 22:14:05","deleted_at":null,"images":[],"variants":[],"tags":[{"name":"james / lopez"}],"outlets":[{"outlet_id":"02d59481-b67d-11e5-f667-e0255069ab96","name":"Main Outlet","quantity":10.0}],"price_books":[{"id":"369247df-3cab-9676-c25f-4bebed2fdb2f","price":11.0}],"brands":[{"name":"Generic Brand"}]},{"id":"02d59481-b6cd-11e5-f667-e211995424410O3TDV6eocU2eGYfXMxeI6","name":"ss product","description":"<p>kang nga product</p>","sku":"10004","active":1,"cost_price":10.0,"list_price":null,"sell_price":20.0,"tax_value":0.0,"tax_name":"No Tax","tax_rate":0.0,"tax_id":"02d59481-b67d-11e5-f667-e02550490bcb","includes_tax":false,"quantity":null,"product_type":"producttype1","update_at":"2016-03-04 22:14:04","deleted_at":null,"images":[],"variants":[],"tags":[{"name":"james / lopez"}],"outlets":[{"outlet_id":"02d59481-b67d-11e5-f667-e0255069ab96","name":"Main Outlet","quantity":10.0}],"price_books":[{"id":"8e6b5f08-4e7d-e35f-4e53-a81ce74959d6","price":20.0}],"brands":[{"name":"Generic Brand"}]}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:16:52 | GET | https://api.linksync.com/api/v1/laid | No POST Data | {"app":13,"connected_app":18,"app_version":"2.3.0","connected_app_version":null,"message":null,"time":"2016-03-05 05:17:13"} | 0O3TDV6eocU2eGYfXMxeI6 | 0|127.0.0.1

2016-03-05 05:26:30 | GET | https://api.linksync.com/api/v1/vend/taxes | No POST Data | {"taxes":[{"id":"02d59481-b67d-11e5-f667-e02550490bcb","name":"No Tax","rate":0.0}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:26:31 | GET | https://api.linksync.com/api/v1/vend/outlets | No POST Data | {"outlets":[{"id":"02d59481-b67d-11e5-f667-e0255069ab96","name":"Main Outlet"}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:26:33 | GET | https://api.linksync.com/api/v1/vend/tags | No POST Data | {"tags":[{"name":"Beverage"},{"name":"James & Lopez"},{"name":"tag10"},{"name":"tag1"},{"name":"tag2"},{"name":"tag3"},{"name":"tag4"},{"name":"tag5"},{"name":"tag6"},{"name":"tag7"},{"name":"tag8"},{"name":"tag9"},{"name":"General"},{"name":"james / lopez"}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:29:49 | GET | https://api.linksync.com/api/v1/vend/taxes | No POST Data | {"taxes":[{"id":"02d59481-b67d-11e5-f667-e02550490bcb","name":"No Tax","rate":0.0}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:29:50 | GET | https://api.linksync.com/api/v1/vend/outlets | No POST Data | {"outlets":[{"id":"02d59481-b67d-11e5-f667-e0255069ab96","name":"Main Outlet"}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:29:52 | GET | https://api.linksync.com/api/v1/vend/tags | No POST Data | {"tags":[{"name":"Beverage"},{"name":"James & Lopez"},{"name":"tag10"},{"name":"tag1"},{"name":"tag2"},{"name":"tag3"},{"name":"tag4"},{"name":"tag5"},{"name":"tag6"},{"name":"tag7"},{"name":"tag8"},{"name":"tag9"},{"name":"General"},{"name":"james / lopez"}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:30:02 | GET | https://api.linksync.com/api/v1/vend/taxes | No POST Data | {"taxes":[{"id":"02d59481-b67d-11e5-f667-e02550490bcb","name":"No Tax","rate":0.0}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:30:03 | GET | https://api.linksync.com/api/v1/vend/outlets | No POST Data | {"outlets":[{"id":"02d59481-b67d-11e5-f667-e0255069ab96","name":"Main Outlet"}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:30:05 | GET | https://api.linksync.com/api/v1/vend/tags | No POST Data | {"tags":[{"name":"Beverage"},{"name":"James & Lopez"},{"name":"tag10"},{"name":"tag1"},{"name":"tag2"},{"name":"tag3"},{"name":"tag4"},{"name":"tag5"},{"name":"tag6"},{"name":"tag7"},{"name":"tag8"},{"name":"tag9"},{"name":"General"},{"name":"james / lopez"}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:30:08 | GET | https://api.linksync.com/api/v1/product?outlet=02d59481-b67d-11e5-f667-e0255069ab96&page=1 | No POST Data | {"pagination":{"page":1,"per_page":50,"results":7,"pages":1},"products":[{"id":"02d59481-b67d-11e5-f667-e0255053f9d60O3TDV6eocU2eGYfXMxeI6","name":"T-shirt (Demo)","description":"<p>T-shirt, white. You can delete this once you have some other products setup.</p>","sku":"tshirt-white","active":1,"cost_price":2.0,"list_price":null,"sell_price":4.95,"tax_value":0.0,"tax_name":"No Tax","tax_rate":0.0,"tax_id":"02d59481-b67d-11e5-f667-e02550490bcb","includes_tax":false,"quantity":null,"product_type":null,"update_at":"2016-03-02 03:41:52","deleted_at":null,"images":[],"variants":[],"tags":[{"name":"tag1"},{"name":"tag9"},{"name":"tag2"},{"name":"tag3"},{"name":"tag5"},{"name":"tag8"},{"name":"tag7"},{"name":"General"},{"name":"tag4"},{"name":"tag10"},{"name":"tag6"}],"outlets":[],"price_books":[{"id":"02d59481-b67d-11e5-f667-e025505d92ba","price":4.95}],"brands":[{"name":"Generic Brand"}]},{"id":"02d59481-b67d-11e5-f667-e025505785e40O3TDV6eocU2eGYfXMxeI6","name":"Coffee (Demo)","description":"<p>A cup of Coffee. You can delete this once you have some other products setup.</p>","sku":"coffee-hot","active":1,"cost_price":0.0,"list_price":null,"sell_price":3.0,"tax_value":0.0,"tax_name":"No Tax","tax_rate":0.0,"tax_id":"02d59481-b67d-11e5-f667-e02550490bcb","includes_tax":false,"quantity":null,"product_type":null,"update_at":"2016-03-02 03:41:31","deleted_at":null,"images":[],"variants":[],"tags":[{"name":"General"},{"name":"tag3"},{"name":"tag2"},{"name":"tag6"},{"name":"tag8"},{"name":"tag1"},{"name":"tag4"},{"name":"tag10"},{"name":"tag9"},{"name":"tag5"},{"name":"tag7"}],"outlets":[],"price_books":[{"id":"02d59481-b67d-11e5-f667-e0255062d8e3","price":3.0}],"brands":[{"name":"Generic Brand"}]},{"id":"02d59481-b6cd-11e5-f667-e0264b6d5cc60O3TDV6eocU2eGYfXMxeI6","name":"product1","description":null,"sku":"10000","active":1,"cost_price":10.0,"list_price":null,"sell_price":20.0,"tax_value":0.0,"tax_name":"No Tax","tax_rate":0.0,"tax_id":"02d59481-b67d-11e5-f667-e02550490bcb","includes_tax":false,"quantity":null,"product_type":"producttype1","update_at":"2016-03-02 03:39:12","deleted_at":null,"images":[],"variants":[],"tags":[{"name":"tag10"},{"name":"tag8"},{"name":"tag1"},{"name":"tag6"},{"name":"tag7"},{"name":"tag4"},{"name":"tag9"},{"name":"tag5"},{"name":"tag3"},{"name":"tag2"}],"outlets":[{"outlet_id":"02d59481-b67d-11e5-f667-e0255069ab96","name":"Main Outlet","quantity":10.0}],"price_books":[{"id":"13c1e241-d282-ea68-e922-e3864b8c1212","price":20.0}],"brands":[{"name":"Generic Brand"}]},{"id":"02d59481-b6cd-11e5-f667-e02672db871b0O3TDV6eocU2eGYfXMxeI6","name":"product2","description":null,"sku":"10001","active":1,"cost_price":10.0,"list_price":null,"sell_price":11.0,"tax_value":0.0,"tax_name":"No Tax","tax_rate":0.0,"tax_id":"02d59481-b67d-11e5-f667-e02550490bcb","includes_tax":false,"quantity":null,"product_type":"producttype2","update_at":"2016-03-02 03:36:30","deleted_at":null,"images":[],"variants":[],"tags":[{"name":"tag5"},{"name":"tag6"},{"name":"tag4"},{"name":"tag9"},{"name":"tag3"},{"name":"tag2"},{"name":"tag10"},{"name":"tag7"},{"name":"tag1"},{"name":"tag8"}],"outlets":[{"outlet_id":"02d59481-b67d-11e5-f667-e0255069ab96","name":"Main Outlet","quantity":11.0}],"price_books":[{"id":"9e8bb8d0-ef6a-f8e5-9d6d-10279b285183","price":11.0}],"brands":[{"name":"Generic Brand"}]},{"id":"02d59481-b6cd-11e5-f667-e195a5784d930O3TDV6eocU2eGYfXMxeI6","name":"BD COOKING WINE 500ML 宝鼎醉卤","description":null,"sku":"10002","active":1,"cost_price":1.7,"list_price":null,"sell_price":2.38,"tax_value":0.0,"tax_name":"No Tax","tax_rate":0.0,"tax_id":"02d59481-b67d-11e5-f667-e02550490bcb","includes_tax":false,"quantity":null,"product_type":"James & Lopez","update_at":"2016-03-05 05:16:20","deleted_at":null,"images":[{"url":"https://s3.amazonaws.com/vend-images/product/original/d/c/dcb1ffc38e64cd1ba1b255d576b084b80a1e4ea6.png","standard":"https://s3.amazonaws.com/vend-images/product/standard/d/c/dcb1ffc38e64cd1ba1b255d576b084b80a1e4ea6.png","thumb":"https://s3.amazonaws.com/vend-images/product/thumb/d/c/dcb1ffc38e64cd1ba1b255d576b084b80a1e4ea6.png"}],"variants":[],"tags":[{"name":"James & Lopez"},{"name":"Beverage"},{"name":"General"}],"outlets":[{"outlet_id":"02d59481-b67d-11e5-f667-e0255069ab96","name":"Main Outlet","quantity":15.0}],"price_books":[{"id":"6f1cf5de-c134-4748-cdcc-89211b845fc8","price":2.38}],"brands":[]},{"id":"02d59481-b6cd-11e5-f667-e1eaf2ad810c0O3TDV6eocU2eGYfXMxeI6","name":"sample product tags","description":"<p>ang description</p>\n<p> </p>","sku":"10003","active":1,"cost_price":10.0,"list_price":null,"sell_price":11.0,"tax_value":0.0,"tax_name":"No Tax","tax_rate":0.0,"tax_id":"02d59481-b67d-11e5-f667-e02550490bcb","includes_tax":false,"quantity":null,"product_type":"General","update_at":"2016-03-04 22:14:05","deleted_at":null,"images":[],"variants":[],"tags":[{"name":"james / lopez"}],"outlets":[{"outlet_id":"02d59481-b67d-11e5-f667-e0255069ab96","name":"Main Outlet","quantity":10.0}],"price_books":[{"id":"369247df-3cab-9676-c25f-4bebed2fdb2f","price":11.0}],"brands":[{"name":"Generic Brand"}]},{"id":"02d59481-b6cd-11e5-f667-e211995424410O3TDV6eocU2eGYfXMxeI6","name":"ss product","description":"<p>kang nga product</p>","sku":"10004","active":1,"cost_price":10.0,"list_price":null,"sell_price":20.0,"tax_value":0.0,"tax_name":"No Tax","tax_rate":0.0,"tax_id":"02d59481-b67d-11e5-f667-e02550490bcb","includes_tax":false,"quantity":null,"product_type":"producttype1","update_at":"2016-03-04 22:14:04","deleted_at":null,"images":[],"variants":[],"tags":[{"name":"james / lopez"}],"outlets":[{"outlet_id":"02d59481-b67d-11e5-f667-e0255069ab96","name":"Main Outlet","quantity":10.0}],"price_books":[{"id":"8e6b5f08-4e7d-e35f-4e53-a81ce74959d6","price":20.0}],"brands":[{"name":"Generic Brand"}]}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:30:14 | GET | https://api.linksync.com/api/v1/product?outlet=02d59481-b67d-11e5-f667-e0255069ab96&page=2 | No POST Data | {"pagination":{"page":2,"per_page":50,"results":7,"pages":1},"products":[]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:30:57 | GET | https://api.linksync.com/api/v1/vend/taxes | No POST Data | {"taxes":[{"id":"02d59481-b67d-11e5-f667-e02550490bcb","name":"No Tax","rate":0.0}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:30:58 | GET | https://api.linksync.com/api/v1/vend/outlets | No POST Data | {"outlets":[{"id":"02d59481-b67d-11e5-f667-e0255069ab96","name":"Main Outlet"}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:31:00 | GET | https://api.linksync.com/api/v1/vend/tags | No POST Data | {"tags":[{"name":"Beverage"},{"name":"James & Lopez"},{"name":"tag10"},{"name":"tag1"},{"name":"tag2"},{"name":"tag3"},{"name":"tag4"},{"name":"tag5"},{"name":"tag6"},{"name":"tag7"},{"name":"tag8"},{"name":"tag9"},{"name":"General"},{"name":"james / lopez"}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

2016-03-05 05:31:02 | GET | https://api.linksync.com/api/v1/vend/taxes | No POST Data | {"taxes":[{"id":"02d59481-b67d-11e5-f667-e02550490bcb","name":"No Tax","rate":0.0}]} | 0O3TDV6eocU2eGYfXMxeI6 | 1|127.0.0.1

